golden_label,lcsNorm,minimumED,containment_1,containment_3,sentence1_len,sentence2_len,sentence_len_diff,euclid_dist,cos_sim,word_common,word_total,word_share,sentence1_words,sentence2_words
0,0.0,0.5546875,0.0,0.0,62,66,4,4.58257569495584,0.0,1.0,24.0,0.041666666666666664,12,14
0,0.07692307692307693,0.589041095890411,0.12,0.0,157,135,22,6.082762530298219,0.1814436846506058,5.0,46.0,0.10869565217391304,27,22
0,1.0,0.5753424657534246,1.0,1.0,84,208,124,4.69041575982343,0.6503324771430901,15.0,49.0,0.30612244897959184,18,41
1,0.6666666666666666,0.6948529411764706,0.7142857142857143,0.42105263157894735,137,135,2,3.4641016151377544,0.8160942667466479,14.0,37.0,0.3783783783783784,24,23
0,0.0,0.5019011406844106,0.0,0.0,169,94,75,7.0,0.0,1.0,40.0,0.025,28,17
1,0.5555555555555556,0.7272727272727273,0.5294117647058824,0.26666666666666666,103,95,8,3.605551275463989,0.7,9.0,30.0,0.3,18,17
0,0.047619047619047616,0.6134751773049646,1.0,0.0,141,141,0,0.0,1.0000000000000002,22.0,44.0,0.5,23,23
1,0.96,0.8784313725490196,0.9583333333333334,0.8636363636363636,113,142,29,2.6457513110645907,0.9004503377814964,21.0,49.0,0.42857142857142855,25,31
0,1.0,0.6972972972972973,1.0,1.0,129,241,112,3.872983346207417,0.7385489458759964,21.0,57.0,0.3684210526315789,22,41
0,1.0,0.6615384615384615,1.0,1.0,129,261,132,4.58257569495584,0.8565805033563155,18.0,53.0,0.33962264150943394,23,44
0,0.09090909090909091,0.4018264840182648,0.18181818181818182,0.0,53,166,113,5.5677643628300215,0.12309149097933275,2.0,37.0,0.05405405405405406,12,25
1,0.7272727272727273,0.8416289592760181,0.7272727272727273,0.55,117,104,13,3.1622776601683795,0.7759402897989855,17.0,43.0,0.3953488372093023,24,22
0,1.0,0.5185185185185185,1.0,1.0,63,180,117,4.898979485566356,0.6598288790738581,13.0,46.0,0.2826086956521739,14,38
0,1.0,0.7209302325581395,1.0,1.0,93,165,72,3.605551275463989,0.7427813527082074,14.0,42.0,0.3333333333333333,15,31
0,1.0,0.7238805970149254,1.0,1.0,97,171,74,3.872983346207417,0.7925939239012173,15.0,42.0,0.35714285714285715,16,32
1,0.8095238095238095,0.7951219512195122,0.9411764705882353,0.4,96,109,13,1.7320508075688772,0.9304842103984706,18.0,37.0,0.4864864864864865,22,23
0,1.0,0.49586776859504134,1.0,1.0,60,182,122,5.0990195135927845,0.6608271381079536,11.0,39.0,0.28205128205128205,12,35
0,1.0,0.7731958762886598,1.0,1.0,150,238,88,4.0,0.7895420339517225,24.0,61.0,0.39344262295081966,26,45
0,1.0,0.5376344086021505,1.0,1.0,75,204,129,5.0990195135927845,0.6698938453032355,15.0,44.0,0.3409090909090909,15,38
0,0.0,0.5584415584415584,0.0,0.0,89,142,53,7.14142842854285,0.0,1.0,30.0,0.03333333333333333,16,22
1,0.5555555555555556,0.7830188679245284,0.5555555555555556,0.1875,123,89,34,3.4641016151377544,0.6299407883487121,11.0,34.0,0.3235294117647059,25,16
0,0.35714285714285715,0.6815286624203821,0.35714285714285715,0.08333333333333333,74,83,9,4.242640687119285,0.4409585518440985,6.0,28.0,0.21428571428571427,15,18
0,0.5,0.7097791798107256,0.48,0.17391304347826086,173,144,29,4.69041575982343,0.5808023194967747,12.0,45.0,0.26666666666666666,28,23
1,0.9090909090909091,0.7297297297297297,0.9,0.875,62,86,24,2.449489742783178,0.7905694150420949,11.0,28.0,0.39285714285714285,12,18
1,0.8076923076923077,0.8892215568862275,0.84,0.6521739130434783,174,160,14,2.6457513110645907,0.8949594297801332,20.0,47.0,0.425531914893617,29,30
0,0.38461538461538464,0.7283950617283951,0.38461538461538464,0.2727272727272727,76,86,10,4.47213595499958,0.37573457465108967,5.0,27.0,0.18518518518518517,13,18
0,0.06896551724137931,0.5816618911174785,0.07407407407407407,0.0,154,195,41,7.14142842854285,0.10527936095153945,2.0,53.0,0.03773584905660377,29,28
1,0.7777777777777778,0.9140625,0.7647058823529411,0.6666666666666666,129,127,2,2.8284271247461903,0.77898083770452,14.0,35.0,0.4,18,18
1,0.47058823529411764,0.788235294117647,0.5294117647058824,0.06666666666666667,85,85,0,4.358898943540674,0.48809353009197637,10.0,36.0,0.2777777777777778,19,19
0,1.0,0.6727272727272727,1.0,1.0,111,219,108,4.69041575982343,0.6943650748294135,17.0,51.0,0.3333333333333333,19,41
0,1.0,0.6787330316742082,1.0,1.0,75,146,71,3.605551275463989,0.8342976876265134,14.0,37.0,0.3783783783783784,16,29
0,0.12,0.5994152046783626,1.0,0.0,171,171,0,0.0,0.9999999999999998,24.0,48.0,0.5,26,26
0,0.07692307692307693,0.6231884057971014,1.0,0.0,69,69,0,0.0,0.9999999999999998,12.0,24.0,0.5,13,13
0,0.11538461538461539,0.6091549295774648,1.0,0.0,142,142,0,0.0,1.0000000000000004,26.0,52.0,0.5,30,30
0,0.07692307692307693,0.5918367346938775,0.08333333333333333,0.0,74,73,1,4.795831523312719,0.14824986333222026,2.0,28.0,0.07142857142857142,14,15
0,0.06666666666666667,0.5876288659793815,1.0,0.0,97,97,0,0.0,0.9999999999999999,16.0,32.0,0.5,18,18
0,0.11764705882352941,0.52,0.13333333333333333,0.0,91,159,68,6.782329983125268,0.11980845957463077,4.0,42.0,0.09523809523809523,21,29
0,1.0,0.4879518072289157,1.0,1.0,81,251,170,4.898979485566356,0.6451822708364094,13.0,50.0,0.26,14,40
0,0.0,0.4785714285714286,0.0,0.0,92,48,44,4.898979485566356,0.0,0.0,26.0,0.0,20,8
0,1.0,0.6015831134564644,1.0,1.0,114,265,151,4.898979485566356,0.6839855680567692,21.0,63.0,0.3333333333333333,22,49
1,0.625,0.774390243902439,0.6,0.0,90,74,16,3.1622776601683795,0.6666666666666665,10.0,29.0,0.3448275862068966,16,14
0,0.35294117647058826,0.7303921568627451,0.4375,0.2857142857142857,113,91,22,3.7416573867739413,0.5051814855409226,7.0,31.0,0.22580645161290322,18,13
0,1.0,0.7804878048780488,1.0,1.0,128,200,72,3.7416573867739413,0.8571428571428572,23.0,55.0,0.41818181818181815,24,38
1,0.4782608695652174,0.635,0.47619047619047616,0.05263157894736842,124,76,48,4.795831523312719,0.5252257314388903,12.0,35.0,0.34285714285714286,26,19
1,0.5714285714285714,0.7743589743589744,0.6428571428571429,0.16666666666666666,86,109,23,3.4641016151377544,0.6481812160876687,8.0,28.0,0.2857142857142857,14,16
1,0.8181818181818182,0.8689138576779026,0.9090909090909091,0.7,134,133,1,2.23606797749979,0.9164397149578765,19.0,42.0,0.4523809523809524,24,25
1,0.5625,0.7438423645320197,0.6875,0.35714285714285715,106,97,9,2.8284271247461903,0.7660323462854264,11.0,30.0,0.36666666666666664,19,18
0,0.0,0.5642201834862385,0.0,0.0,102,116,14,5.830951894845301,0.0,0.0,37.0,0.0,21,19
1,0.7777777777777778,0.83,0.84,0.8260869565217391,155,145,10,2.6457513110645907,0.8863184218031271,21.0,48.0,0.4375,30,28
0,0.043478260869565216,0.625,1.0,0.0,148,148,0,0.0,0.9999999999999996,24.0,48.0,0.5,24,24
1,0.7307692307692307,0.8779661016949153,0.75,0.6363636363636364,163,132,31,2.8284271247461903,0.8362420100070909,19.0,47.0,0.40425531914893614,28,23
0,1.0,0.7071240105540897,1.0,1.0,134,245,111,4.358898943540674,0.7666666666666666,18.0,51.0,0.35294117647058826,19,39
0,0.0625,0.5127118644067796,0.06666666666666667,0.0,89,147,58,5.916079783099616,0.05504818825631802,1.0,39.0,0.02564102564102564,19,22
0,0.0,0.5168539325842697,0.045454545454545456,0.0,115,63,52,5.830951894845301,0.10910894511799621,2.0,35.0,0.05714285714285714,23,14
0,1.0,0.7361419068736141,1.0,1.0,166,285,119,4.898979485566356,0.7988920066119315,24.0,67.0,0.3582089552238806,30,56
1,0.375,0.7619047619047619,0.43478260869565216,0.2857142857142857,146,106,40,4.242640687119285,0.5680375574437543,10.0,39.0,0.2564102564102564,24,16
0,0.0,0.4692982456140351,0.07692307692307693,0.0,74,154,80,6.0,0.10675210253672476,1.0,39.0,0.02564102564102564,16,26
1,0.4827586206896552,0.7569620253164557,0.5517241379310345,0.18518518518518517,208,187,21,4.69041575982343,0.6506000486323558,15.0,51.0,0.29411764705882354,29,27
0,0.0,0.5393939393939394,0.037037037037037035,0.0,195,135,60,7.483314773547883,0.03587480016670876,2.0,47.0,0.0425531914893617,29,26
1,0.6666666666666666,0.7463414634146341,0.6666666666666666,0.23076923076923078,101,104,3,3.4641016151377544,0.6470588235294117,10.0,34.0,0.29411764705882354,16,19
0,0.09090909090909091,0.6266666666666667,1.0,0.0,75,75,0,0.0,1.0000000000000002,10.0,20.0,0.5,11,11
0,0.06666666666666667,0.48880597014925375,0.07142857142857142,0.0,90,178,88,7.810249675906654,0.03646624787447364,1.0,38.0,0.02631578947368421,15,30
0,1.0,0.7105263157894737,1.0,1.0,162,294,132,5.196152422706632,0.7934920476158722,23.0,62.0,0.3709677419354839,25,51
0,1.0,0.7106227106227107,1.0,1.0,97,176,79,4.58257569495584,0.7395739969534468,16.0,44.0,0.36363636363636365,16,32
1,0.7391304347826086,0.8546255506607929,0.8181818181818182,0.55,115,112,3,2.8284271247461903,0.8666666666666665,17.0,42.0,0.40476190476190477,25,26
1,0.9047619047619048,0.8551724137931035,0.95,0.7222222222222222,130,160,30,3.0,0.8304547985373996,21.0,50.0,0.42,23,30
0,1.0,0.7050691244239631,1.0,1.0,153,281,128,7.0,0.738735001791752,22.0,61.0,0.36065573770491804,25,51
0,1.0,0.719626168224299,1.0,1.0,154,274,120,5.291502622129181,0.7988060024854072,24.0,66.0,0.36363636363636365,27,56
0,1.0,0.8245614035087719,1.0,1.0,188,268,80,3.605551275463989,0.8309489698388167,29.0,72.0,0.4027777777777778,31,51
0,0.47368421052631576,0.7323232323232324,0.5263157894736842,0.11764705882352941,110,88,22,4.0,0.6007514091861106,10.0,36.0,0.2777777777777778,20,19
0,0.1,0.6439393939393939,1.0,0.0,66,66,0,0.0,0.9999999999999999,10.0,20.0,0.5,10,10
0,0.3333333333333333,0.6633663366336634,0.3333333333333333,0.0,57,44,13,3.1622776601683795,0.3779644730092272,3.0,16.0,0.1875,9,7
0,0.4666666666666667,0.5882352941176471,0.5333333333333333,0.3076923076923077,82,88,6,4.0,0.5294117647058822,9.0,33.0,0.2727272727272727,17,19
0,0.1111111111111111,0.5636363636363636,0.1111111111111111,0.0,162,113,49,7.54983443527075,0.2417468892076141,3.0,41.0,0.07317073170731707,29,25
1,0.7272727272727273,0.8100358422939068,0.7142857142857143,0.05263157894736842,137,142,5,3.3166247903554,0.7443873683187765,17.0,44.0,0.38636363636363635,25,23
0,0.7647058823529411,0.8177570093457944,0.7647058823529411,0.4666666666666667,90,124,34,3.605551275463989,0.7024393586862705,13.0,39.0,0.3333333333333333,20,28
0,0.19230769230769232,0.6124031007751938,1.0,0.0,129,129,0,0.0,0.9999999999999999,23.0,46.0,0.5,26,26
0,0.1,0.5980392156862745,0.05555555555555555,0.0,115,89,26,5.744562646538029,0.05716619504750295,2.0,38.0,0.05263157894736842,20,20
1,0.7307692307692307,0.9037900874635568,0.8181818181818182,0.45,164,179,15,3.0,0.8339078479367936,19.0,45.0,0.4222222222222222,26,28
0,0.35714285714285715,0.6515151515151515,1.0,0.1111111111111111,66,66,0,0.0,1.0000000000000002,9.0,18.0,0.5,16,16
0,0.06666666666666667,0.5797872340425532,0.06666666666666667,0.0,96,92,4,5.385164807134504,0.12126781251816648,1.0,33.0,0.030303030303030304,15,19
0,0.2857142857142857,0.5977653631284916,0.35714285714285715,0.0,85,94,9,4.47213595499958,0.33407655239053047,5.0,31.0,0.16129032258064516,16,16
1,0.7083333333333334,0.8357142857142857,0.7272727272727273,0.55,154,126,28,2.8284271247461903,0.8040302522073693,17.0,44.0,0.38636363636363635,26,19
0,0.04,0.6141975308641975,1.0,0.0,162,162,0,0.0,0.9999999999999997,26.0,52.0,0.5,27,27
0,1.0,0.75,1.0,1.0,93,155,62,3.1622776601683795,0.8031745051446078,13.0,37.0,0.35135135135135137,14,26
0,0.047619047619047616,0.5833333333333334,1.0,0.0,114,114,0,0.0,1.0000000000000002,22.0,44.0,0.5,23,23
0,0.6666666666666666,0.593103448275862,0.6,0.25,52,93,41,3.4641016151377544,0.5533985905294664,7.0,27.0,0.25925925925925924,12,18
0,0.12,0.6065573770491803,1.0,0.0,122,122,0,0.0,1.0000000000000002,25.0,50.0,0.5,30,30
0,1.0,0.6192170818505338,1.0,1.0,87,194,107,4.242640687119285,0.6875238727711586,14.0,47.0,0.2978723404255319,14,34
0,0.04,0.5849802371541502,0.043478260869565216,0.0,148,105,43,6.082762530298219,0.10286889997472795,3.0,39.0,0.07692307692307693,26,17
0,1.0,0.6449704142011834,1.0,1.0,109,229,120,3.872983346207417,0.6948083337796513,16.0,47.0,0.3404255319148936,17,38
0,1.0,0.6938775510204082,1.0,1.0,204,384,180,5.744562646538029,0.7516329215933911,30.0,83.0,0.3614457831325301,32,62
0,1.0,0.4076923076923077,1.0,1.0,53,207,154,5.291502622129181,0.6891687876063167,8.0,41.0,0.1951219512195122,9,39
0,0.0,0.539906103286385,0.05555555555555555,0.0,125,88,37,6.164414002968976,0.18257418583505536,2.0,34.0,0.058823529411764705,22,20
1,0.5555555555555556,0.8345864661654135,0.5555555555555556,0.2857142857142857,68,65,3,2.8284271247461903,0.5555555555555555,5.0,18.0,0.2777777777777778,9,9
1,0.8947368421052632,0.9041095890410958,0.8888888888888888,0.75,100,119,19,2.449489742783178,0.8872442622820284,15.0,36.0,0.4166666666666667,19,23
0,0.3333333333333333,0.6420454545454546,0.5333333333333333,0.0,96,80,16,3.4641016151377544,0.5999999999999999,8.0,29.0,0.27586206896551724,16,14
0,0.1,0.6349206349206349,1.0,0.0,63,63,0,0.0,0.9999999999999999,11.0,22.0,0.5,11,11
1,0.782608695652174,0.9252669039145908,0.8636363636363636,0.65,141,140,1,2.449489742783178,0.8970852271450606,18.0,42.0,0.42857142857142855,23,24
1,0.5555555555555556,0.7843137254901961,0.5333333333333333,0.38461538461538464,88,65,23,3.0,0.7001400420140049,9.0,27.0,0.3333333333333333,18,12
1,0.6875,0.7103825136612022,0.6666666666666666,0.3076923076923077,74,109,35,3.605551275463989,0.6085806194501845,11.0,37.0,0.2972972972972973,16,22
0,0.15625,0.645933014354067,1.0,0.0,209,209,0,0.0,1.0000000000000002,26.0,52.0,0.5,34,34
0,0.09090909090909091,0.64,1.0,0.0,75,75,0,0.0,1.0000000000000002,12.0,24.0,0.5,14,14
0,0.06896551724137931,0.5686900958466453,0.03571428571428571,0.0,180,133,47,7.745966692414834,0.0331133089266261,3.0,49.0,0.061224489795918366,30,27
0,0.0,0.58,0.06666666666666667,0.0,88,112,24,6.082762530298219,0.09901475429766744,1.0,34.0,0.029411764705882353,16,22
0,0.6470588235294118,0.6438356164383562,0.6470588235294118,0.4,89,130,41,3.872983346207417,0.6358507844578739,12.0,37.0,0.32432432432432434,20,24
0,1.0,0.5193370165745856,1.0,1.0,94,268,174,5.385164807134504,0.6091095901015048,16.0,58.0,0.27586206896551724,19,49
0,0.037037037037037035,0.5486381322957199,0.04,0.0,154,103,51,6.6332495807108,0.046373889576016826,1.0,40.0,0.025,27,16
0,0.15789473684210525,0.6173913043478261,1.0,0.0,115,115,0,0.0,1.0000000000000002,19.0,38.0,0.5,20,20
0,0.5833333333333334,0.6934306569343066,0.6666666666666666,0.1,59,78,19,3.4641016151377544,0.625,7.0,24.0,0.2916666666666667,12,17
0,1.0,0.5727699530516432,1.0,1.0,61,152,91,4.358898943540674,0.6373774391990982,11.0,38.0,0.2894736842105263,12,31
0,0.8461538461538461,0.7142857142857143,0.8461538461538461,0.5454545454545454,87,123,36,3.4641016151377544,0.6657502859356828,12.0,33.0,0.36363636363636365,14,21
0,1.0,0.6626262626262627,1.0,1.0,164,331,167,6.0,0.760638829255665,27.0,74.0,0.36486486486486486,29,60
0,1.0,0.7086956521739131,1.0,1.0,163,297,134,4.58257569495584,0.7990141709132551,22.0,65.0,0.3384615384615385,28,52
0,1.0,0.7115384615384616,1.0,1.0,148,268,120,4.58257569495584,0.74376843799781,21.0,66.0,0.3181818181818182,23,52
0,1.0,0.6509803921568628,1.0,1.0,83,172,89,3.4641016151377544,0.7071067811865479,13.0,39.0,0.3333333333333333,15,33
0,0.12,0.6178343949044586,1.0,0.0,157,157,0,0.0,1.0,21.0,42.0,0.5,25,25
0,0.07142857142857142,0.6329787234042553,1.0,0.0,94,94,0,0.0,0.9999999999999999,15.0,30.0,0.5,17,17
1,0.7727272727272727,0.7482517482517482,0.9047619047619048,0.8421052631578947,126,160,34,3.0,0.8740748201220978,15.0,40.0,0.375,22,27
0,1.0,0.559748427672956,1.0,1.0,89,229,140,5.916079783099616,0.6972899219794574,16.0,49.0,0.32653061224489793,18,44
0,0.08333333333333333,0.5966666666666667,0.09090909090909091,0.0,134,166,32,7.14142842854285,0.1365577483997838,1.0,50.0,0.02,26,29
0,0.07142857142857142,0.6318681318681318,1.0,0.0,91,91,0,0.0,0.9999999999999999,15.0,30.0,0.5,15,15
0,0.10526315789473684,0.5879828326180258,0.15789473684210525,0.0,113,120,7,6.0,0.25021729686848976,3.0,39.0,0.07692307692307693,21,23
0,0.8,0.7840909090909091,0.8,0.7692307692307693,76,100,24,3.0,0.7505553499465136,13.0,34.0,0.38235294117647056,16,22
1,0.47368421052631576,0.6852791878172588,0.5,0.125,105,92,13,4.0,0.5378528742004771,11.0,35.0,0.3142857142857143,20,17
0,0.95,0.8215613382899628,0.9473684210526315,0.8823529411764706,112,157,45,3.605551275463989,0.8413753371192061,17.0,43.0,0.3953488372093023,21,30
0,0.3,0.6388888888888888,1.0,0.0,54,54,0,0.0,1.0000000000000002,9.0,18.0,0.5,10,10
0,1.0,0.5589519650655022,1.0,1.0,64,165,101,3.7416573867739413,0.737864787372622,13.0,39.0,0.3333333333333333,13,29
0,1.0,0.7381546134663342,1.0,1.0,148,253,105,4.0,0.8249579113843057,23.0,59.0,0.3898305084745763,26,45
0,0.0,0.5517241379310345,0.0,0.0,155,106,49,6.708203932499369,0.0,1.0,41.0,0.024390243902439025,27,23
0,0.07142857142857142,0.5196850393700787,0.11538461538461539,0.0,164,90,74,6.164414002968976,0.25,4.0,41.0,0.0975609756097561,30,18
1,0.5263157894736842,0.7346938775510204,0.631578947368421,0.17647058823529413,117,128,11,4.123105625617661,0.680336051416609,10.0,39.0,0.2564102564102564,20,23
0,0.03333333333333333,0.5656565656565656,0.034482758620689655,0.0,174,123,51,7.211102550927978,0.07259540086406278,2.0,47.0,0.0425531914893617,31,20
0,0.15789473684210525,0.5811965811965812,1.0,0.0,117,117,0,0.0,1.0000000000000002,19.0,38.0,0.5,23,23
0,0.35714285714285715,0.7090909090909091,0.35714285714285715,0.0,76,89,13,4.47213595499958,0.33407655239053047,5.0,30.0,0.16666666666666666,14,16
0,0.23809523809523808,0.6259842519685039,1.0,0.0,127,127,0,0.0,0.9999999999999998,18.0,36.0,0.5,22,22
0,1.0,0.6646706586826348,1.0,1.0,111,223,112,4.358898943540674,0.777777777777778,16.0,49.0,0.32653061224489793,19,38
1,1.0,0.9072164948453608,1.0,1.0,132,159,27,2.0,0.9393364366277238,21.0,46.0,0.45652173913043476,24,31
1,0.5,0.7619047619047619,0.5714285714285714,0.08333333333333333,68,58,10,3.0,0.6784005252999683,8.0,24.0,0.3333333333333333,14,11
0,0.08333333333333333,0.6571428571428571,1.0,0.0,70,70,0,0.0,0.9999999999999999,12.0,24.0,0.5,12,12
0,1.0,0.6282051282051282,1.0,1.0,147,321,174,5.385164807134504,0.7667007762924166,21.0,64.0,0.328125,23,54
0,1.0,0.6722689075630253,1.0,1.0,160,316,156,6.164414002968976,0.742558014611176,26.0,71.0,0.36619718309859156,29,60
0,0.10526315789473684,0.592964824120603,0.1111111111111111,0.0,96,103,7,5.5677643628300215,0.11547005383792514,3.0,35.0,0.08571428571428572,20,17
0,0.04,0.58,0.08,0.0,142,158,16,7.681145747868608,0.09563650695950075,2.0,42.0,0.047619047619047616,27,23
0,0.08333333333333333,0.4854368932038835,0.043478260869565216,0.0,137,69,68,6.0,0.05547001962252292,3.0,40.0,0.075,26,18
0,1.0,0.5916398713826366,1.0,1.0,92,219,127,5.385164807134504,0.6405126152203486,15.0,48.0,0.3125,15,42
0,1.0,0.7494553376906318,1.0,1.0,172,287,115,4.795831523312719,0.7947917897607134,24.0,65.0,0.36923076923076925,26,48
1,0.5416666666666666,0.8503649635036497,0.6086956521739131,0.38095238095238093,155,119,36,3.3166247903554,0.7711356597650747,14.0,40.0,0.35,26,20
1,0.5789473684210527,0.8440366972477065,0.5555555555555556,0.0625,113,105,8,3.7416573867739413,0.6532745799184877,11.0,35.0,0.3142857142857143,21,19
1,0.5,0.7597402597402597,0.48148148148148145,0.16,170,138,32,4.69041575982343,0.5459486832355503,15.0,52.0,0.28846153846153844,29,24
0,0.05555555555555555,0.5885714285714285,0.11764705882352941,0.0,84,91,7,5.656854249492381,0.11128297681493143,2.0,40.0,0.05,18,25
0,1.0,0.6647398843930635,1.0,1.0,115,231,116,5.196152422706632,0.7759835936631705,19.0,56.0,0.3392857142857143,21,46
0,1.0,0.711864406779661,1.0,1.0,105,190,85,3.7416573867739413,0.7669649888473701,19.0,52.0,0.36538461538461536,22,41
0,1.0,0.6932773109243697,1.0,1.0,165,311,146,4.69041575982343,0.7642869980476024,26.0,72.0,0.3611111111111111,28,52
0,1.0,0.6911447084233261,1.0,1.0,160,303,143,5.0,0.7817676856238781,27.0,72.0,0.375,30,54
0,0.0625,0.60625,1.0,0.0,80,80,0,0.0,1.0,17.0,34.0,0.5,17,17
1,0.45454545454545453,0.6666666666666666,0.7,0.0,62,64,2,2.6457513110645907,0.6674238124719147,7.0,22.0,0.3181818181818182,11,11
0,1.0,0.7759562841530054,1.0,1.0,142,224,82,3.4641016151377544,0.7977240352174656,24.0,60.0,0.4,24,40
1,0.8333333333333334,0.8762541806020067,0.875,0.6818181818181818,145,154,9,2.8284271247461903,0.901127113779166,18.0,43.0,0.4186046511627907,27,28
1,0.6470588235294118,0.9685863874345549,0.6470588235294118,0.3333333333333333,95,96,1,4.0,0.5821817364274594,12.0,32.0,0.375,18,17
0,1.0,0.60625,1.0,1.0,97,223,126,4.58257569495584,0.6902684899626332,18.0,56.0,0.32142857142857145,22,46
0,1.0,0.5348189415041783,1.0,1.0,96,263,167,6.4031242374328485,0.6460582824697987,18.0,56.0,0.32142857142857145,19,48
0,1.0,0.5917808219178082,1.0,1.0,108,257,149,4.58257569495584,0.7079923254047887,21.0,63.0,0.3333333333333333,24,49
1,0.7142857142857143,0.7928571428571428,0.7894736842105263,0.5294117647058824,124,156,32,3.7416573867739413,0.7242243488319183,17.0,47.0,0.3617021276595745,23,30
0,0.07142857142857142,0.6285714285714286,1.0,0.0,70,70,0,0.0,1.0000000000000004,15.0,30.0,0.5,16,16
0,0.1,0.5855855855855856,0.10526315789473684,0.0,100,122,22,6.324555320336759,0.13093073414159545,2.0,36.0,0.05555555555555555,20,22
